SPECIES CODE,SPECIES,COMMON NAME,YEAR,NO. SITES,COLLATED INDEX,YEAR RANK,TIME PERIOD,COUNTRY
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",1996,274,2.25,3,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",1997,302,2.11,10,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",1998,322,1.89,34,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",1999,348,2.01,19,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2000,418,2.01,19,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2001,393,2,21,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2002,475,1.95,29,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2003,554,2.04,17,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2004,541,2,21,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2005,575,1.98,24,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2006,654,1.96,28,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2007,692,1.77,41,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2008,736,1.81,39,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2009,789,1.87,37,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2010,809,1.75,44,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2011,840,1.77,41,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2012,828,1.64,45,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2013,908,1.97,26,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2014,1020,2.11,10,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2015,1163,2.06,16,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2016,1238,1.84,38,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2017,1358,1.92,31,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2018,1450,1.81,39,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2019,1534,1.97,26,"1976-2020","England"
121,"Thymelicus lineola/sylvestris","Essex/Small Skipper",2020,1290,1.9,32,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1976,31,2.03,19,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1977,43,2.01,22,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1978,47,1.79,35,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1979,56,2.09,16,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1980,65,2.04,18,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1981,67,2.28,7,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1982,71,2.43,2,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1983,81,2.36,3,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1984,91,2.53,1,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1985,101,2.22,11,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1986,111,2.25,10,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1987,133,2.06,17,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1988,154,2,24,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1989,182,2.18,12,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1990,206,2.11,15,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1991,229,2.36,3,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1992,253,2.32,6,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1993,275,2.16,13,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1994,299,2.33,5,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1995,350,2.26,9,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1996,389,2.27,8,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1997,416,2.15,14,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1998,427,1.9,29,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",1999,457,2.03,19,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2000,494,2.02,21,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2001,474,1.99,25,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2002,543,1.92,28,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2003,604,1.99,25,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2004,596,1.8,34,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2005,605,1.84,31,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2006,641,1.73,37,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2007,784,1.6,44,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2008,807,1.63,43,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2009,1138,1.73,37,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2010,1163,1.65,42,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2011,1202,1.67,41,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2012,1252,1.56,45,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2013,1374,1.88,30,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2014,1485,2.01,22,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2015,1597,1.97,27,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2016,1659,1.72,39,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2017,1776,1.82,33,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2018,1874,1.69,40,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2019,1956,1.83,32,"1976-2020","England"
120,"Thymelicus sylvestris","Small Skipper",2020,1651,1.79,35,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1976,32,2.1,18,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1977,46,1.49,43,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1978,49,1.27,45,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1979,58,1.33,44,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1980,67,1.58,42,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1981,70,1.61,41,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1982,76,2.36,4,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1983,86,1.76,35,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1984,97,1.64,38,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1985,104,1.62,39,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1986,115,1.71,36,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1987,137,1.94,27,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1988,159,1.62,39,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1989,192,2.14,17,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1990,219,2.07,22,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1991,244,1.84,33,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1992,273,2.28,7,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1993,297,1.94,27,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1994,329,2.09,21,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1995,382,2.21,13,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1996,419,2.6,1,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1997,448,2,25,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1998,464,2.07,22,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",1999,480,2.1,18,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2000,526,2.22,12,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2001,491,2.1,18,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2002,570,2.02,24,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2003,630,2.48,2,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2004,615,1.81,34,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2005,638,2.16,14,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2006,704,2.32,6,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2007,899,2.27,9,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2008,882,1.99,26,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2009,1351,1.92,31,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2010,1353,1.94,27,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2011,1377,2.28,7,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2012,1435,2.16,14,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2013,1572,1.71,36,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2014,1672,2.16,14,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2015,1792,1.94,27,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2016,1872,2.23,10,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2017,2026,2.48,2,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2018,2126,1.85,32,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2019,2265,2.34,5,"1976-2020","England"
122,"Vanessa atalanta","Red Admiral",2020,1904,2.23,10,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1976,31,1.7,31,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1977,42,1.72,30,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1978,44,0.86,44,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1979,56,1.59,34,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1980,64,2.65,6,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1981,68,1.38,38,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1982,73,2.61,8,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1983,84,2.06,18,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1984,94,0.79,45,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1985,104,2.39,11,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1986,114,1.74,27,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1987,136,1.33,40,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1988,158,2.63,7,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1989,189,1.86,24,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1990,215,2.25,15,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1991,238,1.97,21,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1992,265,2.31,13,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1993,291,0.99,43,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1994,319,2.35,12,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1995,372,1.94,22,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1996,419,3.81,1,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1997,428,1.34,39,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1998,447,2,20,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",1999,463,1.73,28,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2000,510,2.54,9,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2001,484,1.85,25,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2002,561,2.41,10,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2003,631,3.19,3,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2004,611,2.3,14,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2005,630,1.62,33,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2006,693,2.83,5,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2007,827,2.18,16,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2008,847,1.32,41,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2009,1375,3.52,2,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2010,1281,1.64,32,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2011,1290,1.58,36,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2012,1312,1.26,42,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2013,1435,1.73,28,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2014,1531,1.59,34,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2015,1668,2.09,17,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2016,1745,2.03,19,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2017,1882,1.94,22,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2018,1997,1.85,25,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2019,2178,3.14,4,"1976-2020","England"
123,"Vanessa cardui","Painted Lady",2020,1752,1.41,37,"1976-2020","England"
84,"Aglais io","Peacock",2006,8,2.59,2,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2007,11,2.32,3,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2008,13,2.04,7,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2009,18,1.93,8,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2010,27,1.72,12,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2011,29,1.76,11,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2012,24,1.25,15,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2013,30,1.81,10,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2014,37,2.14,6,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2015,33,1.68,14,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2016,35,1.72,12,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2017,40,1.87,9,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2018,39,2.22,5,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2019,45,2.66,1,"2004-2020","Northern Ireland"
84,"Aglais io","Peacock",2020,30,2.29,4,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2010,34,2.24,2,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2011,38,2.08,3,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2012,28,1.89,8,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2013,37,1.93,7,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2014,48,2,4,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2015,41,1.99,5,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2016,43,1.74,10,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2017,43,1.66,11,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2018,42,1.87,9,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2019,47,1.99,5,"2004-2020","Northern Ireland"
2,"Aglais urticae","Small Tortoiseshell",2020,30,2.59,1,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2007,11,2.13,4,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2008,13,1.88,11,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2009,14,2.11,6,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2010,23,2.08,7,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2011,24,2.15,2,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2012,18,1.8,13,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2013,19,1.68,14,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2014,23,2.15,2,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2015,22,1.94,8,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2016,27,1.89,10,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2017,29,1.87,12,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2018,32,1.91,9,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2019,33,2.27,1,"2004-2020","Northern Ireland"
4,"Anthocharis cardamines","Orange-tip",2020,22,2.12,5,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2006,8,1.94,10,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2007,11,1.75,14,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2008,13,1.61,15,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2009,19,1.94,10,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2010,31,1.91,12,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2011,36,2.22,2,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2012,28,2.02,7,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2013,37,2.19,3,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2014,45,2.33,1,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2015,40,2.1,4,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2016,42,1.98,9,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2017,44,2.07,6,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2018,42,2,8,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2019,48,2.09,5,"2004-2020","Northern Ireland"
8,"Aphantopus hyperantus","Ringlet",2020,30,1.85,13,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2004,4,1.76,17,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2005,5,2.12,6,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2006,6,2.25,3,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2007,7,2.13,5,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2008,7,2.16,4,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2009,11,1.96,9,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2010,14,2.34,1,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2011,19,2.33,2,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2012,15,1.91,10,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2013,18,1.77,16,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2014,22,1.84,14,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2015,19,1.85,12,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2016,22,1.86,11,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2017,20,1.82,15,"2004-2020","Northern Ireland"
29,"Coenonympha pamphilus","Small Heath",2018,22,2.01,7,"2004-2020","Northern Ireland"
